category,headline,summary,link
Sports,"A Soccer Bridesmaid Wears the Crown, and Germany (Mostly) Likes the Look","As Bayer Leverkusen sealed its first Bundesliga title, the real joy for its rivals came in seeing Bayern Munich lose it.",https://www.nytimes.com/2024/04/13/world/europe/bayer-leverkuson-bayern-munich-bundesliga.html
Sports,"Coaches Have to Be Salesmen, Too",David Moyes has established West Ham as a fixture in the top half of the Premier League and a regular presence in Europe. So why do so many fans want him out?,https://www.nytimes.com/2024/04/12/world/europe/west-ham-david-moyes.html
Sports,El equipo de fútbol favorito de estos neoyorquinos está en Dinamarca. (Es que son los dueños),"Un grupo de conocidos invirtió en un equipo de fútbol de la tercera división de la liga danesa. Esperan ascender, pero siguen perdiendo partidos.",https://www.nytimes.com/es/2024/04/12/espanol/duenos-ab-dinamarca-nueva-york.html
Sports,New York City Is Closer to Getting Its First Soccer Stadium,"The City Council voted to allow the New York City Football Club to build a facility for its team in Willets Point, Queens, across the street from Citi Field.",https://www.nytimes.com/2024/04/11/nyregion/nyc-football-club-soccer-stadium.html
Sports,A Soccer Team Stopped Charging for Tickets. Should Others Do the Same?,"When Paris F.C. made its tickets free, it began an experiment into the connection between fans and teams, and posed a question about the value of big crowds to televised sports.",https://www.nytimes.com/2024/04/10/world/europe/paris-fc-free-tickets-soccer.html
Sports,Security Increased for Champions League Games After ISIS Threats,"Online messages urged violent attacks on four matches, prompting the police in England, France and Spain to step up precautions.",https://www.nytimes.com/2024/04/09/world/europe/champions-league-soccer-security-threats.html
Sports,Why These New Yorkers’ Favorite Soccer Team Is in Denmark: They Own It.,"Some people splurge on vacations, fancy shoes and motorcycles. A group of dozens of friends, neighbors and co-workers decided to try something better (or maybe worse).",https://www.nytimes.com/2024/04/07/nyregion/akademisk-boldklub-new-york-owners.html
Sports,Is Soccer’s Model Club Actually … Real Madrid?,"The club is strutting into a future different from the one envisioned by its president, Florentino Pérez. But its prospects are as bright as ever.",https://www.nytimes.com/2024/04/05/world/europe/real-madrid-endrick-mbappe.html
Sports,El fútbol europeo hace las paces con el ayuno del Ramadán,"El fútbol, que antes veía el ayuno de los jugadores musulmanes durante el mes sagrado como algo que había que desalentar o criticar, está cambiando sus costumbres.",https://www.nytimes.com/es/2024/04/03/espanol/premier-league-jugadores-musulmanes-ayuno.html
Sports,How Soccer Learned to Embrace Ramadan: From Faked Injuries to Bespoke Diets,"In competitions like the Premier League, Muslim pros who once faced pressure to avoid daily fasts during the monthlong holiday now benefit from custom diets and in-game breaks.",https://www.nytimes.com/2024/04/03/world/europe/premier-league-ramadan.html
Sports,Adidas Stops Customization of Germany Jersey for Fear of Nazi Symbolism,"The apparel giant moved quickly to block the sale of shirts bearing the No. 44, which resembled a banned Nazi logo in the uniform’s new lettering.",https://www.nytimes.com/2024/04/02/world/europe/germany-jersey-customize-nazi-symbol.html
Sports,Stop Looking for Flaws in the Premier League Contenders,"As Arsenal and Manchester City meet, remember that titles are not always won head-to-head, and that being the second-best team in the world’s best league does not constitute failure.",https://www.nytimes.com/2024/03/29/world/europe/manchester-city-arsenal-premier-league.html
Sports,I Thought I Was Too Old to Make New Friends. One Trip Changed My Mind.,How an introvert rediscovered the power of friendship on an improbable 15-person adventure.,https://www.nytimes.com/2024/03/28/well/live/adult-friendships-vacation.html
Sports,Is Germany Heading for Humiliation at the Euros?,A nation that was soccer’s gold standard a decade ago is now trying anything and everything to find its way. The clock is ticking.,https://www.nytimes.com/2024/03/22/world/europe/germany-euro-2024.html
Sports,How an Unexpected DM and a Serendipitous Trip Led to Love,"After connecting on Instagram, Bianca Brunette and Ethan White grew closer when they happened to be visiting their families in Panama at the same time.",https://www.nytimes.com/2024/03/22/style/bianca-brunette-norris-white-wedding.html
Sports,"Luis Rubiales, Former Spanish Soccer Chief, Faces Arrest","Mr. Rubiales, who resigned after kissing a player at the Women’s World Cup, is a focus of Spanish investigators looking into accusations of corruption and money laundering.",https://www.nytimes.com/2024/03/21/world/europe/rubiales-soccer-arrest-spain-super-cup.html
Sports,Where’s the Next Generation of Great Coaches?,A trip back to 2004 suggests even sure things can sometimes be a gamble.,https://www.nytimes.com/2024/03/15/world/europe/xabi-alonso-liverpool-bayern.html
Sports,The Best Player in the Premier League? Look Deeper.,"Rodri’s genius is not in making things happen. He is employed by Manchester City, at least in part, to make sure they do not.",https://www.nytimes.com/2024/03/08/world/europe/liverpool-manchester-city-rodri.html
Sports,Un pequeño equipo de fútbol atrae multitudes con su activismo,"Los críticos dicen que los hípsters se han apoderado del club dublinés Bohemians, pero su enfoque ha atraído a aficionados de todo el mundo.",https://www.nytimes.com/es/2024/03/04/espanol/bohemians-dublin-futbol-activista.html
Sports,How a Small-Time Soccer Team Draws a Crowd: With Its Activism,"The Dublin club Bohemians has made support for social causes a crucial part of its identity. Critics say the hipsters have taken over, but the approach has attracted fans around the world.",https://www.nytimes.com/2024/03/02/world/europe/ireland-bohemians-soccer-dublin.html
Sports,"When the Stands Speak, the Premier League Should Listen",A few decisions against a handful of teams do not make the Premier League corrupt. But that doesn’t mean the fans’ grievances aren’t valid.,https://www.nytimes.com/2024/03/01/world/europe/premier-league-corrupt.html
Sports,"Premier League Cuts Everton’s Points Penalty, Easing Relegation Fears","The decision means the club will lose six points in the standings, not 10, potentially helping it to stay in the division and to remain financially viable.",https://www.nytimes.com/2024/02/26/world/europe/everton-premier-league-points-deduction.html
Sports,Why the Cost of Success in English Soccer’s Lower Leagues Keeps Going Up,Buying a small-town club offers a tempting entry to ownership. But the sport’s economics mean even multimillionaires can struggle to compete.,https://www.nytimes.com/2024/02/24/world/europe/england-soccer-wrexham-buying-teams.html
Sports,"Ante una revuelta de aficionados, el fútbol alemán rechaza una inversión millonaria",Las protestas estallaron casi inmediatamente después de que se hizo pública la intención de la liga. Los aficionados dejaron claro que no querían seguir el camino de la Liga Premier de Inglaterra.,https://www.nytimes.com/es/2024/02/24/espanol/protestas-hinchas-futbol-alemania-inversion.html
Sports,Playing in Asia’s Champions League? It Will Cost You.,The cost of business in Asia’s elite tournament keeps going up. The rewards do not.,https://www.nytimes.com/2024/02/23/world/europe/champions-league-asia.html
Sports,Spring Training at Coachella: Can M.L.S. Cash In on Its Preseason?,"AEG, the entertainment giant, is trying to organize large-scale training camps marketed to fans, as other sports have done. Will it work?",https://www.nytimes.com/2024/02/23/business/major-league-soccer-coachella-training.html
Sports,En los estadios deportivos de Corea del Sur encuentras más mujeres que hombres,"Es un marcado contraste con otros países, donde los hombres dominan las tribunas. Los expertos creen que se debe a la seguridad de los partidos y la influencia de la cultura K-pop.",https://www.nytimes.com/es/2024/02/23/espanol/corea-estadios-mujeres.html
Sports,A Billionaire Bought a Chunk of Manchester United. Now He Has to Fix It.,"Jim Ratcliffe spent $1.5 billion for a 25 percent stake in his boyhood English soccer club. On Wednesday, he laid out his vision.",https://www.nytimes.com/2024/02/22/world/europe/manchester-united-jim-ratcliffe.html
Sports,"Bowing to Fan Revolt, German Soccer Rejects $1 Billion Investment",A proposed marketing partnership with a private equity firm was abandoned after weeks of protests that disrupted matches across the country.,https://www.nytimes.com/2024/02/21/world/europe/germany-soccer-fan-revolt-investment.html
Sports,Women Outnumber Men in South Korea’s Sports Stadiums,"It is a sharp contrast to other countries, where men dominate fandom. Experts have a variety of explanations, including the influence of K-pop culture.",https://www.nytimes.com/2024/02/20/world/asia/women-sports-fans-south-korea.html
Sports,"Kylian Mbappé, P.S.G. and the Dangers of a Loveless Marriage",The relationship between a superstar and his hometown club has always felt transactional. Did either side get what they wanted?,https://www.nytimes.com/2024/02/16/world/europe/kylian-mbappe-real-madrid.html
Sports,Why So Many Kids Are Priced Out of Youth Sports,Play should be for everyone.,https://www.nytimes.com/2024/02/14/opinion/youth-sports.html
